name,price,rating,review_count,uid,bk_station_distance_y,latitude,longitude,free_bikes
Coffee Commissary,$$,0.0,0.0,bcycle_lametro_4559,887,34.02199,-118.4165,5
Lobster & Beer,$$,4.0,1120.0,bcycle_lametro_4559,902,34.02199,-118.4165,5
Mr. Sate,$$,4.5,327.0,bcycle_lametro_4559,901,34.02199,-118.4165,5
N/Naka,$$,0.0,0.0,bcycle_lametro_4559,530,34.02199,-118.4165,5
Oldfield's Liquor Room,$$,0.0,0.0,bcycle_lametro_4559,770,34.02199,-118.4165,5
Overland Cafe,$$,0.0,0.0,bcycle_lametro_4559,602,34.02199,-118.4165,5
Simpang Asia,$$,4.0,1995.0,bcycle_lametro_4559,898,34.02199,-118.4165,5
The Doughroom,$$,4.0,803.0,bcycle_lametro_4559,525,34.02199,-118.4165,5
Bilgewater Brew,$$,0.0,0.0,bcycle_lametro_4546,413,34.0314,-118.45363,7
Bondi Harvest,$$,0.0,0.0,bcycle_lametro_4546,841,34.0314,-118.45363,7
Don Antonio's,$$,3.5,1342.0,bcycle_lametro_4546,607,34.0314,-118.45363,7
Habayit,$$,4.5,242.0,bcycle_lametro_4546,437,34.0314,-118.45363,7
Kiff Kafe,$$,4.5,205.0,bcycle_lametro_4546,331,34.0314,-118.45363,7
Lares Restaurant,$$,4.0,1259.0,bcycle_lametro_4546,886,34.0314,-118.45363,7
Mogu Mogu,$$,0.0,0.0,bcycle_lametro_4546,912,34.0314,-118.45363,7
Upper West,$$,4.0,1955.0,bcycle_lametro_4546,478,34.0314,-118.45363,7
Viet Noodle Bar,$$,4.0,437.0,bcycle_lametro_4546,571,34.0314,-118.45363,7
Yabu Soba,$$,0.0,0.0,bcycle_lametro_4546,540,34.0314,-118.45363,7
Bird's Nest Cafe L,$$,0.0,0.0,bcycle_lametro_4479,421,34.0315,-118.28874,3
Cava,$$,0.0,0.0,bcycle_lametro_4479,818,34.0315,-118.28874,3
Dulce,$,4.5,333.0,bcycle_lametro_4479,756,34.0315,-118.28874,3
Ebaes,$$,4.0,939.0,bcycle_lametro_4479,573,34.0315,-118.28874,3
Everytable,$,4.5,330.0,bcycle_lametro_4479,636,34.0315,-118.28874,3
Kobunga,$$,0.0,0.0,bcycle_lametro_4479,789,34.0315,-118.28874,3
Nature's Brew,$$,4.0,661.0,bcycle_lametro_4479,561,34.0315,-118.28874,3
Study Hall,$$,0.0,0.0,bcycle_lametro_4479,523,34.0315,-118.28874,3
Tacos El Unico,$$,0.0,0.0,bcycle_lametro_4479,283,34.0315,-118.28874,3
With Love Cmac,$$,0.0,0.0,bcycle_lametro_4479,831,34.0315,-118.28874,3
Birdies,$$,4.0,2175.0,bcycle_lametro_3010,656,34.03705,-118.25487,7
Cabra,$$$,4.5,335.0,bcycle_lametro_3010,452,34.03705,-118.25487,7
Cara Cara,$$,0.0,0.0,bcycle_lametro_3010,455,34.03705,-118.25487,7
Dama,$$,0.0,0.0,bcycle_lametro_3010,257,34.03705,-118.25487,7
Poppy + Rose,$$,4.0,3063.0,bcycle_lametro_3010,598,34.03705,-118.25487,7
Pressed Juicery,$$,0.0,0.0,bcycle_lametro_3010,423,34.03705,-118.25487,7
Sonoratown,$$,4.5,1724.0,bcycle_lametro_3010,574,34.03705,-118.25487,7
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3010,591,34.03705,-118.25487,7
Upstairs Rooftop Lounge at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3010,565,34.03705,-118.25487,7
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3010,573,34.03705,-118.25487,7
Birdies,$$,4.0,2175.0,bcycle_lametro_3076,498,34.0406,-118.25384,11
Cabra,$$,0.0,0.0,bcycle_lametro_3076,444,34.0406,-118.25384,11
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3076,449,34.0406,-118.25384,11
Il Caffe,$$,0.0,0.0,bcycle_lametro_3076,289,34.0406,-118.25384,11
Poppy + Rose,$$,4.0,3063.0,bcycle_lametro_3076,358,34.0406,-118.25384,11
Shibumi,$$,0.0,0.0,bcycle_lametro_3076,453,34.0406,-118.25384,11
Sonoratown,$$,4.5,1724.0,bcycle_lametro_3076,200,34.0406,-118.25384,11
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3076,334,34.0406,-118.25384,11
Upstairs Rooftop Lounge at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3076,315,34.0406,-118.25384,11
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3076,188,34.0406,-118.25384,11
Birdies,$$,4.0,2175.0,bcycle_lametro_4217,184,34.04031,-118.25827,7
Cabra,$$$,4.5,335.0,bcycle_lametro_4217,69,34.04031,-118.25827,7
Cara Cara,$$,0.0,0.0,bcycle_lametro_4217,120,34.04031,-118.25827,7
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_4217,189,34.04031,-118.25827,7
Il Caffe,$$,0.0,0.0,bcycle_lametro_4217,327,34.04031,-118.25827,7
Philz Coffee,$,4.5,1021.0,bcycle_lametro_4217,702,34.04031,-118.25827,7
Shibumi,$$,0.0,0.0,bcycle_lametro_4217,481,34.04031,-118.25827,7
Sonoratown,$$,4.5,1724.0,bcycle_lametro_4217,588,34.04031,-118.25827,7
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_4217,226,34.04031,-118.25827,7
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_4217,404,34.04031,-118.25827,7
Birdies,$$,4.0,2175.0,bcycle_lametro_3019,396,34.03861,-118.26086,8
Cabra,$$$,4.5,335.0,bcycle_lametro_3019,246,34.03861,-118.26086,8
Cara Cara,$$,0.0,0.0,bcycle_lametro_3019,195,34.03861,-118.26086,8
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3019,440,34.03861,-118.26086,8
Cow Cafe,$$,0.0,0.0,bcycle_lametro_3019,311,34.03861,-118.26086,8
First Draft,$$,0.0,0.0,bcycle_lametro_3019,194,34.03861,-118.26086,8
Pine & Crane DTLA,$$,0.0,0.0,bcycle_lametro_3019,265,34.03861,-118.26086,8
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3019,522,34.03861,-118.26086,8
Upstairs Rooftop Lounge at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3019,511,34.03861,-118.26086,8
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3019,707,34.03861,-118.26086,8
Birdies,$$,4.0,2175.0,bcycle_lametro_3056,760,34.03746,-118.26538,8
Cabra,$$$,4.5,335.0,bcycle_lametro_3056,677,34.03746,-118.26538,8
Cara Cara,$$,0.0,0.0,bcycle_lametro_3056,629,34.03746,-118.26538,8
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3056,817,34.03746,-118.26538,8
Cow Cafe,$$,4.5,173.0,bcycle_lametro_3056,180,34.03746,-118.26538,8
First Draft,$$,0.0,0.0,bcycle_lametro_3056,243,34.03746,-118.26538,8
Pine & Crane DTLA,$$,4.5,241.0,bcycle_lametro_3056,439,34.03746,-118.26538,8
Santee Falafel,$$,0.0,0.0,bcycle_lametro_3056,683,34.03746,-118.26538,8
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_3056,575,34.03746,-118.26538,8
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3056,924,34.03746,-118.26538,8
Birdies,$$,4.0,2175.0,bcycle_lametro_3075,264,34.04211,-118.25619,12
Bottega Louie,$$,4.0,18069.0,bcycle_lametro_3075,566,34.04211,-118.25619,12
Cabra,$$,0.0,0.0,bcycle_lametro_3075,342,34.04211,-118.25619,12
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3075,204,34.04211,-118.25619,12
Golden Gopher,$$,0.0,0.0,bcycle_lametro_3075,317,34.04211,-118.25619,12
Shake Shack,$$,0.0,0.0,bcycle_lametro_3075,277,34.04211,-118.25619,12
Shibumi,$$,0.0,0.0,bcycle_lametro_3075,237,34.04211,-118.25619,12
Sonoratown,$$,4.5,1724.0,bcycle_lametro_3075,380,34.04211,-118.25619,12
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3075,76,34.04211,-118.25619,12
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3075,154,34.04211,-118.25619,12
Birdies,$$,4.0,2175.0,bcycle_lametro_3047,708,34.03998,-118.2664,12
Cabra,$$,0.0,0.0,bcycle_lametro_3047,722,34.03998,-118.2664,12
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3047,769,34.03998,-118.2664,12
Cow Cafe,$$,0.0,0.0,bcycle_lametro_3047,240,34.03998,-118.2664,12
First Draft,$$,0.0,0.0,bcycle_lametro_3047,370,34.03998,-118.2664,12
Philz Coffee,$,4.5,1021.0,bcycle_lametro_3047,977,34.03998,-118.2664,12
Pine & Crane DTLA,$$,4.5,241.0,bcycle_lametro_3047,368,34.03998,-118.2664,12
The Palm Los Angeles,$$,0.0,0.0,bcycle_lametro_3047,362,34.03998,-118.2664,12
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3047,894,34.03998,-118.2664,12
Yard House,$$,3.5,2947.0,bcycle_lametro_3047,613,34.03998,-118.2664,12
Birdies,$$,4.0,2175.0,bcycle_lametro_3033,313,34.04099,-118.2558,8
Cabra,$$,0.0,0.0,bcycle_lametro_3033,289,34.04099,-118.2558,8
Cara Cara,$$,0.0,0.0,bcycle_lametro_3033,340,34.04099,-118.2558,8
Chipotle Mexican Grill,$$,0.0,0.0,bcycle_lametro_3033,265,34.04099,-118.2558,8
Il Caffe,$$,0.0,0.0,bcycle_lametro_3033,172,34.04099,-118.2558,8
Shibumi,$$,0.0,0.0,bcycle_lametro_3033,362,34.04099,-118.2558,8
Sonoratown,$$,4.5,1724.0,bcycle_lametro_3033,349,34.04099,-118.2558,8
The Theatre at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3033,163,34.04099,-118.2558,8
Upstairs Rooftop Lounge at Ace Hotel,$$,0.0,0.0,bcycle_lametro_3033,140,34.04099,-118.2558,8
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3033,179,34.04099,-118.2558,8
Blackwood Coffee Bar,$$,0.0,0.0,bcycle_lametro_4526,690,34.10338,-118.34919,8
Bossa Nova Brazilian Cuisine,$$,0.0,0.0,bcycle_lametro_4526,623,34.10338,-118.34919,8
El Compadre,$$$$,3.5,1854.0,bcycle_lametro_4526,670,34.10338,-118.34919,8
Electric Owl,$$,0.0,0.0,bcycle_lametro_4526,702,34.10338,-118.34919,8
In-N-Out Burger,$,4.0,1845.0,bcycle_lametro_4526,895,34.10338,-118.34919,8
Mashti Malone's,$$,0.0,0.0,bcycle_lametro_4526,662,34.10338,-118.34919,8
Moun Of Tunis Restaurant,$$,0.0,0.0,bcycle_lametro_4526,647,34.10338,-118.34919,8
Pink Pepper,$$,0.0,0.0,bcycle_lametro_4526,484,34.10338,-118.34919,8
The Magic Castle,$$$$,4.0,2607.0,bcycle_lametro_4526,703,34.10338,-118.34919,8
Yamashiro,$$,0.0,0.0,bcycle_lametro_4526,706,34.10338,-118.34919,8
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4266,375,34.02629,-118.27769,7
Cava,$$,0.0,0.0,bcycle_lametro_4266,649,34.02629,-118.27769,7
Dulce,$,4.5,333.0,bcycle_lametro_4266,706,34.02629,-118.27769,7
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4266,166,34.02629,-118.27769,7
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4266,183,34.02629,-118.27769,7
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4266,366,34.02629,-118.27769,7
Popeyes Louisiana Kitchen,$$,0.0,0.0,bcycle_lametro_4266,284,34.02629,-118.27769,7
Starbucks,$$,0.0,0.0,bcycle_lametro_4266,239,34.02629,-118.27769,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4266,663,34.02629,-118.27769,7
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4245,379,34.02404,-118.28341,7
Cava,$$,4.0,341.0,bcycle_lametro_4245,150,34.02404,-118.28341,7
Chichen Itza Restaurant,$$,4.5,1375.0,bcycle_lametro_4245,857,34.02404,-118.28341,7
Dulce,$,4.5,333.0,bcycle_lametro_4245,223,34.02404,-118.28341,7
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4245,518,34.02404,-118.28341,7
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4245,766,34.02404,-118.28341,7
Holbox,$$,5.0,729.0,bcycle_lametro_4245,857,34.02404,-118.28341,7
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4245,931,34.02404,-118.28341,7
Starbucks,$$,0.0,0.0,bcycle_lametro_4245,484,34.02404,-118.28341,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4245,167,34.02404,-118.28341,7
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4249,364,34.0203,-118.28118,7
Cava,$$,4.0,341.0,bcycle_lametro_4249,608,34.0203,-118.28118,7
Chichen Itza Restaurant,$$,4.5,1375.0,bcycle_lametro_4249,399,34.0203,-118.28118,7
Chick-Fil-A,$$,0.0,0.0,bcycle_lametro_4249,427,34.0203,-118.28118,7
Dulce,$,4.5,333.0,bcycle_lametro_4249,673,34.0203,-118.28118,7
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4249,586,34.0203,-118.28118,7
Holbox,$$,5.0,729.0,bcycle_lametro_4249,399,34.0203,-118.28118,7
Seeds Marketplace,$$,0.0,0.0,bcycle_lametro_4249,443,34.0203,-118.28118,7
Thai Corner Food Express,$$,0.0,0.0,bcycle_lametro_4249,395,34.0203,-118.28118,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4249,315,34.0203,-118.28118,7
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4246,57,34.02371,-118.27917,7
Chichen Itza Restaurant,$$,4.5,1375.0,bcycle_lametro_4246,694,34.02371,-118.27917,7
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4246,171,34.02371,-118.27917,7
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4246,465,34.02371,-118.27917,7
Holbox,$$,5.0,729.0,bcycle_lametro_4246,691,34.02371,-118.27917,7
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4246,677,34.02371,-118.27917,7
La Taquiza,$$,0.0,0.0,bcycle_lametro_4246,156,34.02371,-118.27917,7
Starbucks,$$,0.0,0.0,bcycle_lametro_4246,333,34.02371,-118.27917,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4246,401,34.02371,-118.27917,7
Blaze Pizza,$$,0.0,0.0,bcycle_lametro_4273,522,34.02586,-118.2841,9
Cava,$$,4.0,341.0,bcycle_lametro_4273,105,34.02586,-118.2841,9
Dulce,$,4.5,333.0,bcycle_lametro_4273,123,34.02586,-118.2841,9
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4273,586,34.02586,-118.2841,9
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4273,771,34.02586,-118.2841,9
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4273,893,34.02586,-118.2841,9
Nature's Brew,$$,4.0,661.0,bcycle_lametro_4273,958,34.02586,-118.2841,9
Popeyes Louisiana Kitchen,$$,0.0,0.0,bcycle_lametro_4273,822,34.02586,-118.2841,9
Study Hall,$$,0.0,0.0,bcycle_lametro_4273,299,34.02586,-118.2841,9
USC University Club,$$,0.0,0.0,bcycle_lametro_4273,377,34.02586,-118.2841,9
Blaze Pizza,$$,0.0,0.0,bcycle_lametro_4448,969,34.03027,-118.27319,6
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4448,744,34.03027,-118.27319,6
Etchea,$$,0.0,0.0,bcycle_lametro_4448,76,34.03027,-118.27319,6
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4448,451,34.03027,-118.27319,6
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4448,239,34.03027,-118.27319,6
Mal's Cafe,$$,0.0,0.0,bcycle_lametro_4448,421,34.03027,-118.27319,6
Popeyes Louisiana Kitchen,$$,0.0,0.0,bcycle_lametro_4448,321,34.03027,-118.27319,6
Spudnuts Donuts,$$,0.0,0.0,bcycle_lametro_4448,758,34.03027,-118.27319,6
Starbucks,$$,0.0,0.0,bcycle_lametro_4448,589,34.03027,-118.27319,6
Blaze Pizza,$$,0.0,0.0,bcycle_lametro_4613,314,34.06975,-118.44535,7
Broxton Brewery & Public House,$$,0.0,0.0,bcycle_lametro_4613,967,34.06975,-118.44535,7
Cava,$$,4.0,601.0,bcycle_lametro_4613,963,34.06975,-118.44535,7
Chick-Fil-A,$$,0.0,0.0,bcycle_lametro_4613,693,34.06975,-118.44535,7
Diddy Riese Cookies,$$,0.0,0.0,bcycle_lametro_4613,794,34.06975,-118.44535,7
Fat Sal's Deli,$$,4.0,1404.0,bcycle_lametro_4613,840,34.06975,-118.44535,7
In-N-Out Burger,$,4.0,890.0,bcycle_lametro_4613,780,34.06975,-118.44535,7
Lamonica's New York Pizza,$$,0.0,0.0,bcycle_lametro_4613,994,34.06975,-118.44535,7
Plateia,$$,4.0,210.0,bcycle_lametro_4613,44,34.06975,-118.44535,7
The Boiling Crab,$$$,3.5,970.0,bcycle_lametro_4613,997,34.06975,-118.44535,7
Blaze Pizza,$,4.5,30.0,bcycle_lametro_4614,629,34.07365,-118.43984,10
Bruin Buzz,$$,0.0,0.0,bcycle_lametro_4614,553,34.07365,-118.43984,10
Jamba,$$,0.0,0.0,bcycle_lametro_4614,535,34.07365,-118.43984,10
Lu Valle Commons,$$,0.0,0.0,bcycle_lametro_4614,43,34.07365,-118.43984,10
Plateia,$$,4.0,210.0,bcycle_lametro_4614,698,34.07365,-118.43984,10
Taco Bell,$$,0.0,0.0,bcycle_lametro_4614,553,34.07365,-118.43984,10
The Greenhouse,$$,0.0,0.0,bcycle_lametro_4614,550,34.07365,-118.43984,10
UCLA Kerckhoff Coffee House,$$,0.0,0.0,bcycle_lametro_4614,468,34.07365,-118.43984,10
Veggie Grill,$$,4.0,63.0,bcycle_lametro_4614,534,34.07365,-118.43984,10
Wetzel's Pretzels,$$,0.0,0.0,bcycle_lametro_4614,520,34.07365,-118.43984,10
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4441,437,34.02662,-118.28181,4
Cava,$$,4.0,341.0,bcycle_lametro_4441,311,34.02662,-118.28181,4
Dulce,$,4.5,333.0,bcycle_lametro_4441,349,34.02662,-118.28181,4
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4441,416,34.02662,-118.28181,4
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4441,553,34.02662,-118.28181,4
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4441,666,34.02662,-118.28181,4
Nature's Brew,$$,4.0,661.0,bcycle_lametro_4441,892,34.02662,-118.28181,4
Popeyes Louisiana Kitchen,$$,0.0,0.0,bcycle_lametro_4441,595,34.02662,-118.28181,4
Starbucks,$$,0.0,0.0,bcycle_lametro_4441,391,34.02662,-118.28181,4
USC University Club,$$,0.0,0.0,bcycle_lametro_4441,474,34.02662,-118.28181,4
Blaze Pizza,$,4.5,30.0,bcycle_lametro_4643,804,34.07262,-118.44944,13
Bruin Cafe,$,3.5,72.0,bcycle_lametro_4643,58,34.07262,-118.44944,13
Feast At Rieber,$,4.0,69.0,bcycle_lametro_4643,201,34.07262,-118.44944,13
Jamba,$$,0.0,0.0,bcycle_lametro_4643,511,34.07262,-118.44944,13
Plateia,$$,4.0,210.0,bcycle_lametro_4643,521,34.07262,-118.44944,13
The Greenhouse,$$,0.0,0.0,bcycle_lametro_4643,531,34.07262,-118.44944,13
UCLA Dining Commons,$$,0.0,0.0,bcycle_lametro_4643,783,34.07262,-118.44944,13
UCLA Kerckhoff Coffee House,$$,0.0,0.0,bcycle_lametro_4643,609,34.07262,-118.44944,13
Veggie Grill,$$,4.0,63.0,bcycle_lametro_4643,545,34.07262,-118.44944,13
Wetzel's Pretzels,$$,0.0,0.0,bcycle_lametro_4643,549,34.07262,-118.44944,13
Blaze Pizza,$$,3.5,510.0,bcycle_lametro_4443,131,34.02209,-118.27979,7
Cava,$$,4.0,341.0,bcycle_lametro_4443,545,34.02209,-118.27979,7
Chichen Itza Restaurant,$$,4.5,1375.0,bcycle_lametro_4443,525,34.02209,-118.27979,7
Dulce,$,4.5,333.0,bcycle_lametro_4443,619,34.02209,-118.27979,7
El Huero Drive Thru,$$,0.0,0.0,bcycle_lametro_4443,349,34.02209,-118.27979,7
Five Guys Burgers & Fries,$$,0.0,0.0,bcycle_lametro_4443,642,34.02209,-118.27979,7
Holbox,$$,5.0,729.0,bcycle_lametro_4443,523,34.02209,-118.27979,7
Jacks N Joe,$$,4.0,2285.0,bcycle_lametro_4443,860,34.02209,-118.27979,7
Starbucks,$$,0.0,0.0,bcycle_lametro_4443,275,34.02209,-118.27979,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4443,326,34.02209,-118.27979,7
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4213,646,33.99537,-118.4648,6
Camp Pho,$$,0.0,0.0,bcycle_lametro_4213,458,33.99537,-118.4648,6
Felix,$$,0.0,0.0,bcycle_lametro_4213,735,33.99537,-118.4648,6
Gjelina,$$$,3.5,5083.0,bcycle_lametro_4213,536,33.99537,-118.4648,6
Intelligentsia Coffee,$$,0.0,0.0,bcycle_lametro_4213,511,33.99537,-118.4648,6
Salt & Straw,$$,0.0,0.0,bcycle_lametro_4213,524,33.99537,-118.4648,6
Tacos El Primo,$$,0.0,0.0,bcycle_lametro_4213,419,33.99537,-118.4648,6
The Butcher's Daughter,$$,4.0,1847.0,bcycle_lametro_4213,583,33.99537,-118.4648,6
Wanderlust Creamery,$$,0.0,0.0,bcycle_lametro_4213,505,33.99537,-118.4648,6
Wurstküche,$$,0.0,0.0,bcycle_lametro_4213,490,33.99537,-118.4648,6
Boba Guys,$$,0.0,0.0,bcycle_lametro_4293,603,34.06228,-118.27152,5
Brooklyn Bagel Bakery,$$,0.0,0.0,bcycle_lametro_4293,590,34.06228,-118.27152,5
Crawfords,$$,0.0,0.0,bcycle_lametro_4293,960,34.06228,-118.27152,5
Gigi's Cafe Cubano,$$,0.0,0.0,bcycle_lametro_4293,955,34.06228,-118.27152,5
Gus's Drive In,$$,3.5,512.0,bcycle_lametro_4293,416,34.06228,-118.27152,5
Langer's,$$,0.0,0.0,bcycle_lametro_4293,815,34.06228,-118.27152,5
Original Tommy's,$,4.0,1465.0,bcycle_lametro_4293,923,34.06228,-118.27152,5
Starbucks,$$,0.0,0.0,bcycle_lametro_4293,112,34.06228,-118.27152,5
Thai Express,$$,0.0,0.0,bcycle_lametro_4293,86,34.06228,-118.27152,5
Boomtown Brewery,$$,0.0,0.0,bcycle_lametro_3014,756,34.05661,-118.23721,13
Fugetsu-Do,$$,0.0,0.0,bcycle_lametro_3014,773,34.05661,-118.23721,13
Hop Li Seafood Restaurant,$$,0.0,0.0,bcycle_lametro_3014,772,34.05661,-118.23721,13
Little Jewel of New Orleans,$$,4.0,1936.0,bcycle_lametro_3014,392,34.05661,-118.23721,13
Marugame Monzo,$$,4.5,4415.0,bcycle_lametro_3014,804,34.05661,-118.23721,13
Mr Churro,$,4.0,541.0,bcycle_lametro_3014,105,34.05661,-118.23721,13
Redbird,$$$,4.0,1770.0,bcycle_lametro_3014,913,34.05661,-118.23721,13
Shin-Sen-Gumi,$$,0.0,0.0,bcycle_lametro_3014,952,34.05661,-118.23721,13
The Original Philippe,$$,0.0,0.0,bcycle_lametro_3014,335,34.05661,-118.23721,13
Traxx Bar,$$,0.0,0.0,bcycle_lametro_3014,72,34.05661,-118.23721,13
Boomtown Brewery,$$,0.0,0.0,bcycle_lametro_4511,625,34.05628,-118.23177,9
Chimney Coffee House,$$,0.0,0.0,bcycle_lametro_4511,821,34.05628,-118.23177,9
Homage Brewing,$$,0.0,0.0,bcycle_lametro_4511,934,34.05628,-118.23177,9
Little Jewel of New Orleans,$$,4.0,1936.0,bcycle_lametro_4511,728,34.05628,-118.23177,9
Mr Churro,$,4.0,541.0,bcycle_lametro_4511,547,34.05628,-118.23177,9
Oriel Chinatown,$$,0.0,0.0,bcycle_lametro_4511,837,34.05628,-118.23177,9
Starbucks,$$,0.0,0.0,bcycle_lametro_4511,828,34.05628,-118.23177,9
The Moroccan Lounge,$$,0.0,0.0,bcycle_lametro_4511,864,34.05628,-118.23177,9
The Original Philippe,$$,0.0,0.0,bcycle_lametro_4511,609,34.05628,-118.23177,9
Traxx Bar,$$,0.0,0.0,bcycle_lametro_4511,443,34.05628,-118.23177,9
Boo’s Philly Cheesesteaks - Silverlake,$$,0.0,0.0,bcycle_lametro_4302,546,34.09249,-118.29144,3
DeSano Pizza Bakery,$$,4.5,1629.0,bcycle_lametro_4302,611,34.09249,-118.29144,3
Dinosaur Coffee,$$,0.0,0.0,bcycle_lametro_4302,766,34.09249,-118.29144,3
Found Oyster,$$,4.5,253.0,bcycle_lametro_4302,512,34.09249,-118.29144,3
HomeState,$$,4.5,1330.0,bcycle_lametro_4302,819,34.09249,-118.29144,3
Kismet,$$,0.0,0.0,bcycle_lametro_4302,892,34.09249,-118.29144,3
Lutong Bahay,$$,0.0,0.0,bcycle_lametro_4302,288,34.09249,-118.29144,3
Marouch Lebanese Restaurant,$$,0.0,0.0,bcycle_lametro_4302,486,34.09249,-118.29144,3
Saffy's,$$$,4.5,241.0,bcycle_lametro_4302,489,34.09249,-118.29144,3
Wat Dong Moon Lek Noodle,$$,4.0,1104.0,bcycle_lametro_4302,684,34.09249,-118.29144,3
Boo’s Philly Cheesesteaks - Silverlake,$$,0.0,0.0,bcycle_lametro_4439,547,34.09097,-118.28625,7
Dinosaur Coffee,$$,0.0,0.0,bcycle_lametro_4439,531,34.09097,-118.28625,7
Eagle LA,$$,0.0,0.0,bcycle_lametro_4439,214,34.09097,-118.28625,7
Intelligentsia,$$,0.0,0.0,bcycle_lametro_4439,565,34.09097,-118.28625,7
Jay's Bar,$$,0.0,0.0,bcycle_lametro_4439,561,34.09097,-118.28625,7
Lutong Bahay,$$,0.0,0.0,bcycle_lametro_4439,519,34.09097,-118.28625,7
Sqirl,$$,4.0,2256.0,bcycle_lametro_4439,722,34.09097,-118.28625,7
The Kitchen,$$,4.0,1529.0,bcycle_lametro_4439,560,34.09097,-118.28625,7
The Virgil,$$,0.0,0.0,bcycle_lametro_4439,75,34.09097,-118.28625,7
Wat Dong Moon Lek Noodle,$$,4.0,1104.0,bcycle_lametro_4439,512,34.09097,-118.28625,7
Bossa Nova Brazilian Cuisine,$$,0.0,0.0,bcycle_lametro_4525,509,34.10038,-118.3418,5
California Pizza Kitchen,$$,0.0,0.0,bcycle_lametro_4525,359,34.10038,-118.3418,5
Hard Rock Cafe,$$,0.0,0.0,bcycle_lametro_4525,224,34.10038,-118.3418,5
In-N-Out Burger,$,4.0,1845.0,bcycle_lametro_4525,234,34.10038,-118.3418,5
L'Antica Pizzeria Da Michele,$$$,4.5,1686.0,bcycle_lametro_4525,426,34.10038,-118.3418,5
Mashti Malone's,$$,0.0,0.0,bcycle_lametro_4525,317,34.10038,-118.3418,5
Musso & Frank Grill,$$$,4.0,2070.0,bcycle_lametro_4525,610,34.10038,-118.3418,5
Pink Pepper,$$,0.0,0.0,bcycle_lametro_4525,291,34.10038,-118.3418,5
Tacos El Gavilan,$$,0.0,0.0,bcycle_lametro_4525,341,34.10038,-118.3418,5
The Magic Castle,$$$$,4.0,2607.0,bcycle_lametro_4525,458,34.10038,-118.3418,5
